AES	AES	-1	-1	1	1
AES	AKT1	1	1	1	0.987
AES	CHUK	1	1	1	0.979
AES	CTNNB1	1	1	1	0.985
AES	DP1	-1	-1	1	0.982
AIB1	AIB1	-1	-1	1	1
AIB1	AKT1	1	1	1	0.979
AIB1	CTNNB1	1	1	1	1
AIB1	SP1	1	1	1	0.986
AKT1	AKT1	-1	-1	1	1
AKT1	BRCA1	1	1	1	0.991
AKT1	CEBPB	1	1	1	0.992
AKT1	DP1	1	1	1	0.997
AKT1	NFKB1	-1	-1	1	0.991
AKT1	STAT3	-1	-1	1	0.979
BIRC5	BIRC5	-1	-1	1	1
BIRC5	BRCA1	1	1	1	0.98
BIRC5	CHUK	1	1	1	0.996
BIRC5	MYC	1	1	1	0.983
BIRC5	MYCBP	1	1	1	0.99
BIRC5	P300	-1	-1	1	0.993
BIRC5	RB1	1	1	1	0.975
BRCA1	BRCA1	-1	-1	1	1
BRCA1	P300	1	1	1	0.991
BRD4	AES	-1	-1	1	0.971
BRD4	AKT1	-1	-1	1	0.993
BRD4	BIRC5	1	1	1	0.992
BRD4	BRCA1	1	1	1	0.983
BRD4	BRD4	-1	-1	1	0.998
BRD4	CCNB1	1	1	1	0.997
BRD4	CTNNB1	1	1	1	0.984
BRD4	DP1	1	1	1	1
BRD4	NFKB1	1	1	1	0.997
BRD4	P107	1	1	1	0.997
BRD4	P53	1	1	1	0.996
BRD4	SP1	1	1	1	0.984
BYSL	CTNNB1	-1	-1	1	1
BYSL	DP1	-1	-1	1	0.995
BYSL	FOXM1C	1	1	1	0.984
BYSL	MIZ1	-1	-1	1	0.993
BYSL	MYB	-1	-1	1	0.977
BYSL	RELA	1	1	1	0.981
BYSL	TIF1B	1	1	1	0.977
CCNB1	AES	1	1	1	0.999
CCNB1	CCNB1	-1	-1	1	1
CCNB1	CTNNB1	-1	-1	1	0.997
CCNB1	MYC	1	1	1	0.997
CEBPB	AES	-1	-1	1	0.986
CEBPB	CEBPB	-1	-1	1	1
CEBPB	CHUK	1	1	1	0.989
CEBPB	DP1	-1	-1	1	0.984
CEBPB	ENO1	-1	-1	1	0.995
CEBPB	JUN	1	1	1	0.976
CEBPB	SP1	1	1	1	0.981
CEBPB	YY1	-1	-1	1	0.978
CHUK	CHUK	-1	-1	1	1
CHUK	CTNNB1	1	1	1	0.997
CHUK	NFKB1	1	1	1	0.977
CTNNB1	CEBPB	1	1	1	0.997
CTNNB1	CHUK	-1	-1	1	0.987
CTNNB1	CTNNB1	-1	-1	1	1
CTNNB1	DVL3	1	1	1	0.981
CTNNB1	GCN1L1	1	1	1	0.969
CTNNB1	MYC	1	1	1	0.987
CTNNB1	P53	1	1	1	0.999
DP1	BIRC5	1	1	1	0.986
DP1	BRCA1	-1	-1	1	0.998
DP1	DP1	-1	-1	1	1
DP2	AES	1	1	1	0.989
DP2	DP1	1	1	1	1
DP2	DP2	-1	-1	1	1
DP2	MYCBP	1	1	1	0.996
DP2	P53	-1	-1	1	0.984
DP2	RB1	1	1	1	0.992
DP2	STAT3	1	1	1	0.99
DVL3	AES	1	1	1	0.982
DVL3	DP1	1	1	1	0.996
DVL3	E2F4	1	1	1	0.994
DVL3	MAX_1	1	1	1	0.976
DVL3	MIZ1	1	1	1	0.97
DVL3	MYCBP	-1	-1	1	0.984
DVL3	P300	1	1	1	0.991
DVL3	P53	1	1	1	0.985
E2F4	E2F4	-1	-1	1	1
E2F4	GCN1L1	1	1	1	0.997
ENO1	ENO1	-1	-1	1	1
ENO1	MIZ1	1	1	1	0.983
ENO1	MYB	1	1	1	0.998
ENO1	MYC	1	1	1	0.985
ENO1	P53	1	1	1	0.99
FOXM1C	BIRC5	-1	-1	1	0.992
FOXM1C	FOXM1C	-1	-1	1	1
FOXM1C	MAX_1	1	1	1	0.989
FOXM1C	P107	1	1	1	0.969
GCN1L1	AES	-1	-1	1	0.984
GCN1L1	DP1	1	1	1	0.975
GCN1L1	GCN1L1	-1	-1	1	1
GCN1L1	RPL11	1	1	1	0.973
GNL3	CHUK	1	1	1	0.99
GNL3	DP1	1	1	1	0.998
GNL3	E2F4	1	1	1	0.996
JUN	E2F4	-1	-1	1	0.975
JUN	ENO1	-1	-1	1	0.972
JUN	GNL3	-1	-1	1	0.985
JUN	NFKB1	1	1	1	0.986
JUN	P53	-1	-1	1	0.988
JUN	SP1	1	1	1	0.985
JUN	STAT3	1	1	1	0.993
JUN	TIF1B	-1	-1	1	0.983
LKB1	CEBPB	1	1	1	0.986
LKB1	LKB1	-1	-1	1	0.977
MAX_1	BIRC5	1	1	1	0.983
MAX_1	DP1	1	1	1	0.986
MAX_1	E2F4	1	1	1	0.97
MAX_1	ENO1	1	1	1	0.972
MAX_1	MAX_1	-1	-1	1	1
MAX_1	P300	1	1	1	0.979
MIZ1	AES	1	1	1	0.99
MIZ1	AKT1	1	1	1	0.994
MIZ1	MIZ1	-1	-1	1	1
MIZ1	P53	1	1	1	0.995
MYB	CCNB1	1	1	1	0.983
MYB	MAX_1	-1	-1	1	0.985
MYB	MYB	-1	-1	1	1
MYC	AES	1	1	1	0.99
MYC	CTNNB1	-1	-1	1	0.97
MYC	DP1	-1	-1	1	0.985
MYC	ENO1	1	1	1	0.992
MYC	SP1	-1	-1	1	0.988
MYCBP	DP1	-1	-1	1	0.999
MYCBP	JUN	1	1	1	0.975
MYCBP	MYC	1	1	1	0.998
MYCBP	MYCBP	-1	-1	1	1
NFKB1	MAX_1	1	1	1	0.978
NFKB1	MIZ1	1	1	1	0.994
NFKB1	NFKB1	-1	-1	1	1
NFKB1	P53	1	1	1	0.994
P107	AIB1	1	1	1	0.979
P107	AKT1	1	1	1	0.993
P107	CTNNB1	1	1	1	0.981
P107	DP1	-1	-1	1	0.999
P107	E2F4	-1	-1	1	0.982
P107	ENO1	-1	-1	1	0.976
P107	P107	-1	-1	1	1
P107	P300	1	1	1	0.977
P107	SP1	1	1	1	0.979
P300	CTNNB1	1	1	1	0.998
P300	DP1	1	1	1	0.998
P300	DP2	-1	-1	1	0.985
P300	MYC	-1	-1	1	0.99
P300	P300	-1	-1	1	1
P300	P53	1	1	1	0.987
P53	BIRC5	-1	-1	1	0.996
P53	JUN	1	1	1	0.987
P53	MAX_1	1	1	1	0.99
P53	MYC	1	1	1	0.981
P53	P53	-1	-1	1	1
RB1	AES	1	1	1	0.999
RB1	GCN1L1	-1	-1	1	0.986
RB1	RB1	-1	-1	1	1
RELA	MYC	-1	-1	1	0.971
RELA	P300	1	1	1	0.975
RELA	RELA	-1	-1	1	1
RELA	RPL11	1	1	1	0.976
RELA	STAT3	1	1	1	0.997
RPL11	AES	1	1	1	1
RPL11	AKT1	1	1	1	1
RPL11	BIRC5	1	1	1	1
RPL11	CEBPB	-1	-1	1	0.992
RPL11	ENO1	1	1	1	0.981
RPL11	FOXM1C	1	1	1	0.991
RPL11	MAX_1	-1	-1	1	0.986
RPL11	MYCBP	1	1	1	0.982
RPL11	P53	1	1	1	0.988
RPL11	RPL11	-1	-1	1	1
SP1	JUN	-1	-1	1	0.997
STAT3	CTNNB1	1	1	1	0.992
STAT3	P53	-1	-1	1	0.98
STAT3	RB1	1	1	1	0.975
STAT3	STAT3	-1	-1	1	1
STAT5B	BRCA1	1	1	1	0.987
STAT5B	E2F4	-1	-1	1	0.991
STAT5B	P107	1	1	1	0.975
STAT5B	STAT5B	-1	-1	1	0.999
TBP	CTNNB1	1	1	1	0.977
TBP	P107	-1	-1	1	0.988
TBP	P53	1	1	1	1
TBP	RPL11	1	1	1	0.977
TBP	TBP	-1	-1	1	1
TBP	TIF1B	1	1	1	0.993
TCF7L2	BIRC5	1	1	1	0.998
TCF7L2	ENO1	1	1	1	0.972
TCF7L2	TCF7L2	-1	-1	1	1
TIF1B	ENO1	1	1	1	0.98
TIF1B	SP1	-1	-1	1	0.972
YY1	AES	1	1	1	1
YY1	CTNNB1	1	1	1	1
YY1	DP1	1	1	1	0.998
YY1	MYC	-1	-1	1	0.976
YY1	NFKB1	1	1	1	0.989
YY1	P300	1	1	1	0.996
YY1	P53	1	1	1	0.979
YY1	YY1	-1	-1	1	1
