#	Frequencies and overlap
#	bins	Data	shuffle	overlap	overlap_shuffle
	0.025	0.05	0.4	0	0
	0.05	0.125	0.2	0	0
	0.075	0.025	0.3	0	0
	0.1	0.15	0.325	0	0
	0.125	0.15	0.35	0	0
	0.15	0.2	0.3	0	0
	0.175	0.05	0.2	0	0
	0.2	0.1	0.3	0	0
	0.225	0.025	0.125	0	0
	0.25	0.1	0.3	0	0
	0.275	0.025	0.3	0	0
	0.3	0.05	0.225	0	0
	0.325	0.175	0.35	0	0
	0.35	0.1	0.225	0	0
	0.375	0.125	0.375	0	0
	0.4	0.1	0.4	0	0
	0.425	0.1	0.275	0	0
	0.45	0.075	0.275	0	0
	0.475	0.125	0.25	0	0
	0.5	0.125	0.3	0	0
	0.525	0.175	0.325	0	0
	0.55	0.025	0.25	0	0
	0.575	0.125	0.25	0	0
	0.6	0.075	0.35	0	0
	0.625	0.125	0.275	0	0
	0.65	0.075	0.225	0	0
	0.675	0.025	0.275	0	0
	0.7	0.15	0.225	0	0
	0.725	0.125	0.35	0	0
	0.75	0.05	0.35	0	0
	0.775	0.075	0.325	0	0
	0.8	0.1	0.4	0	0
	0.825	0.175	0.2	0	0
	0.85	0.125	0.425	0	0
	0.875	0.125	0.175	0	0
	0.9	0.1	0.35	0	0
	0.925	0.15	0.425	0	0
	0.95	0.075	0.3	0	0
	0.975	0.125	0.35	0	0
	1	0.125	0.325	0	0


#	yrange	sparsity	# links	zeta	support at cross
	0	7.27895e-05	49	53	57	57	50	56	0.475	0.0464593
	1	7.27895e-05	49	53	57	57	50	56	0.475	0.0464593
